country,coverage,measure,year,month,passengers
PRT,TOTAL,PAS_BRD,2011,M12,1636836
ROU,TOTAL,PAS_BRD,2011,M12,697482
RS,TOTAL,PAS_BRD,2011,M12,
SWE,TOTAL,PAS_BRD,2011,M12,2172611
SVN,TOTAL,PAS_BRD,2011,M12,72153
SVK,TOTAL,PAS_BRD,2011,M12,78560
TUR,TOTAL,PAS_BRD,2011,M12,
GBR,TOTAL,PAS_BRD,2011,M12,13700570
AUT,INTL,PAS_BRD,2011,M11,1781665
BEL,INTL,PAS_BRD,2011,M11,1833080
BGR,INTL,PAS_BRD,2011,M11,239839
CHE,INTL,PAS_BRD,2011,M11,2866720
CYP,INTL,PAS_BRD,2011,M11,364695
CZE,INTL,PAS_BRD,2011,M11,788601
DEU,INTL,PAS_BRD,2011,M11,10859069
DNK,INTL,PAS_BRD,2011,M11,1739053
EST,INTL,PAS_BRD,2011,M11,149637
GRC,INTL,PAS_BRD,2011,M11,689366
ESP,INTL,PAS_BRD,2011,M11,7566435
FIN,INTL,PAS_BRD,2011,M11,956566
FRA,INTL,PAS_BRD,2011,M11,6734835
HRV,INTL,PAS_BRD,2011,M11,153743
HUN,INTL,PAS_BRD,2011,M11,644185
IRL,INTL,PAS_BRD,2011,M11,1498128
ISL,INTL,PAS_BRD,2011,M11,131564
ITA,INTL,PAS_BRD,2011,M11,5387457
LTU,INTL,PAS_BRD,2011,M11,212345
LUX,INTL,PAS_BRD,2011,M11,125482
LVA,INTL,PAS_BRD,2011,M11,336144
MNE,INTL,PAS_BRD,2011,M11,
MKD,INTL,PAS_BRD,2011,M11,
MLT,INTL,PAS_BRD,2011,M11,204499
NLD,INTL,PAS_BRD,2011,M11,3823386
NOR,INTL,PAS_BRD,2011,M11,1307801
POL,INTL,PAS_BRD,2011,M11,1311960
PRT,INTL,PAS_BRD,2011,M11,1406055
ROU,INTL,PAS_BRD,2011,M11,619986
RS,INTL,PAS_BRD,2011,M11,
SWE,INTL,PAS_BRD,2011,M11,1706148
SVN,INTL,PAS_BRD,2011,M11,83106
SVK,INTL,PAS_BRD,2011,M11,81205
TUR,INTL,PAS_BRD,2011,M11,
GBR,INTL,PAS_BRD,2011,M11,11543956
AUT,"NAT",PAS_BRD,2011,M11,54250
BEL,"NAT",PAS_BRD,2011,M11,1705
BGR,"NAT",PAS_BRD,2011,M11,5979
CHE,"NAT",PAS_BRD,2011,M11,50152
CYP,"NAT",PAS_BRD,2011,M11,301
CZE,"NAT",PAS_BRD,2011,M11,9578
DEU,"NAT",PAS_BRD,2011,M11,2202449
DNK,"NAT",PAS_BRD,2011,M11,213722
EST,"NAT",PAS_BRD,2011,M11,1891
GRC,"NAT",PAS_BRD,2011,M11,345748
ESP,"NAT",PAS_BRD,2011,M11,2745645
FIN,"NAT",PAS_BRD,2011,M11,245999
FRA,"NAT",PAS_BRD,2011,M11,2165342
HRV,"NAT",PAS_BRD,2011,M11,33223
HUN,"NAT",PAS_BRD,2011,M11,0
IRL,"NAT",PAS_BRD,2011,M11,4997
ISL,"NAT",PAS_BRD,2011,M11,0
ITA,"NAT",PAS_BRD,2011,M11,2351743
LTU,"NAT",PAS_BRD,2011,M11,50
LUX,"NAT",PAS_BRD,2011,M11,0
LVA,"NAT",PAS_BRD,2011,M11,0
MNE,"NAT",PAS_BRD,2011,M11,
MKD,"NAT",PAS_BRD,2011,M11,
MLT,"NAT",PAS_BRD,2011,M11,0
NLD,"NAT",PAS_BRD,2011,M11,552
NOR,"NAT",PAS_BRD,2011,M11,1319079
POL,"NAT",PAS_BRD,2011,M11,96684
PRT,"NAT",PAS_BRD,2011,M11,156344
ROU,"NAT",PAS_BRD,2011,M11,64637
RS,"NAT",PAS_BRD,2011,M11,
SWE,"NAT",PAS_BRD,2011,M11,675113
SVN,"NAT",PAS_BRD,2011,M11,0
SVK,"NAT",PAS_BRD,2011,M11,3037
TUR,"NAT",PAS_BRD,2011,M11,
GBR,"NAT",PAS_BRD,2011,M11,1693419
AUT,TOTAL,PAS_BRD,2011,M11,1835915
BEL,TOTAL,PAS_BRD,2011,M11,1834785
BGR,TOTAL,PAS_BRD,2011,M11,245818
CHE,TOTAL,PAS_BRD,2011,M11,2916872
CYP,TOTAL,PAS_BRD,2011,M11,364996
CZE,TOTAL,PAS_BRD,2011,M11,798179
DEU,TOTAL,PAS_BRD,2011,M11,13061518
DNK,TOTAL,PAS_BRD,2011,M11,1952775
EST,TOTAL,PAS_BRD,2011,M11,151528
GRC,TOTAL,PAS_BRD,2011,M11,1035114
ESP,TOTAL,PAS_BRD,2011,M11,10312080
FIN,TOTAL,PAS_BRD,2011,M11,1202565
FRA,TOTAL,PAS_BRD,2011,M11,8900177
HRV,TOTAL,PAS_BRD,2011,M11,186966
HUN,TOTAL,PAS_BRD,2011,M11,644185
IRL,TOTAL,PAS_BRD,2011,M11,1503125
ISL,TOTAL,PAS_BRD,2011,M11,131564
ITA,TOTAL,PAS_BRD,2011,M11,7739200
LTU,TOTAL,PAS_BRD,2011,M11,212395
LUX,TOTAL,PAS_BRD,2011,M11,125482
LVA,TOTAL,PAS_BRD,2011,M11,336144
MNE,TOTAL,PAS_BRD,2011,M11,
MKD,TOTAL,PAS_BRD,2011,M11,
MLT,TOTAL,PAS_BRD,2011,M11,204499
NLD,TOTAL,PAS_BRD,2011,M11,3823938
NOR,TOTAL,PAS_BRD,2011,M11,2626880
POL,TOTAL,PAS_BRD,2011,M11,1408644
PRT,TOTAL,PAS_BRD,2011,M11,1562399
ROU,TOTAL,PAS_BRD,2011,M11,684623
RS,TOTAL,PAS_BRD,2011,M11,
SWE,TOTAL,PAS_BRD,2011,M11,2381261
SVN,TOTAL,PAS_BRD,2011,M11,83106
SVK,TOTAL,PAS_BRD,2011,M11,84242
TUR,TOTAL,PAS_BRD,2011,M11,
GBR,TOTAL,PAS_BRD,2011,M11,13237375
AUT,INTL,PAS_BRD,2011,M10,2123760
BEL,INTL,PAS_BRD,2011,M10,2274148
BGR,INTL,PAS_BRD,2011,M10,327638
CHE,INTL,PAS_BRD,2011,M10,3720933
CYP,INTL,PAS_BRD,2011,M10,772953
CZE,INTL,PAS_BRD,2011,M10,1088749
DEU,INTL,PAS_BRD,2011,M10,14749341
DNK,INTL,PAS_BRD,2011,M10,2154908
EST,INTL,PAS_BRD,2011,M10,177377
GRC,INTL,PAS_BRD,2011,M10,2265968
ESP,INTL,PAS_BRD,2011,M10,11980646
FIN,INTL,PAS_BRD,2011,M10,1237842
FRA,INTL,PAS_BRD,2011,M10,8596867
HRV,INTL,PAS_BRD,2011,M10,357215
HUN,INTL,PAS_BRD,2011,M10,841588
IRL,INTL,PAS_BRD,2011,M10,1941273
ISL,INTL,PAS_BRD,2011,M10,192999
ITA,INTL,PAS_BRD,2011,M10,7656393
LTU,INTL,PAS_BRD,2011,M10,249475
LUX,INTL,PAS_BRD,2011,M10,161359
LVA,INTL,PAS_BRD,2011,M10,450981
MNE,INTL,PAS_BRD,2011,M10,
MKD,INTL,PAS_BRD,2011,M10,
MLT,INTL,PAS_BRD,2011,M10,346552
NLD,INTL,PAS_BRD,2011,M10,5051781
NOR,INTL,PAS_BRD,2011,M10,1684336
POL,INTL,PAS_BRD,2011,M10,1665449
PRT,INTL,PAS_BRD,2011,M10,2292189
ROU,INTL,PAS_BRD,2011,M10,775918
RS,INTL,PAS_BRD,2011,M10,
SWE,INTL,PAS_BRD,2011,M10,2061961
SVN,INTL,PAS_BRD,2011,M10,112567
SVK,INTL,PAS_BRD,2011,M10,128717
TUR,INTL,PAS_BRD,2011,M10,
GBR,INTL,PAS_BRD,2011,M10,16163534
AUT,"NAT",PAS_BRD,2011,M10,59341
BEL,"NAT",PAS_BRD,2011,M10,3650
BGR,"NAT",PAS_BRD,2011,M10,12345
CHE,"NAT",PAS_BRD,2011,M10,55105
CYP,"NAT",PAS_BRD,2011,M10,430
CZE,"NAT",PAS_BRD,2011,M10,17833
DEU,"NAT",PAS_BRD,2011,M10,2201825
DNK,"NAT",PAS_BRD,2011,M10,208353
EST,"NAT",PAS_BRD,2011,M10,2144
GRC,"NAT",PAS_BRD,2011,M10,466111
ESP,"NAT",PAS_BRD,2011,M10,3118751
FIN,"NAT",PAS_BRD,2011,M10,238035
FRA,"NAT",PAS_BRD,2011,M10,2386098
HRV,"NAT",PAS_BRD,2011,M10,49711
HUN,"NAT",PAS_BRD,2011,M10,0
IRL,"NAT",PAS_BRD,2011,M10,7013
ISL,"NAT",PAS_BRD,2011,M10,0
ITA,"NAT",PAS_BRD,2011,M10,2784481
LTU,"NAT",PAS_BRD,2011,M10,4
LUX,"NAT",PAS_BRD,2011,M10,0
LVA,"NAT",PAS_BRD,2011,M10,130
MNE,"NAT",PAS_BRD,2011,M10,
MKD,"NAT",PAS_BRD,2011,M10,
MLT,"NAT",PAS_BRD,2011,M10,0
NLD,"NAT",PAS_BRD,2011,M10,474
NOR,"NAT",PAS_BRD,2011,M10,1391918
POL,"NAT",PAS_BRD,2011,M10,116078
PRT,"NAT",PAS_BRD,2011,M10,212339
ROU,"NAT",PAS_BRD,2011,M10,71438
RS,"NAT",PAS_BRD,2011,M10,
SWE,"NAT",PAS_BRD,2011,M10,682810
SVN,"NAT",PAS_BRD,2011,M10,0
SVK,"NAT",PAS_BRD,2011,M10,2868
TUR,"NAT",PAS_BRD,2011,M10,
GBR,"NAT",PAS_BRD,2011,M10,1846878
AUT,TOTAL,PAS_BRD,2011,M10,2183101
BEL,TOTAL,PAS_BRD,2011,M10,2277798
BGR,TOTAL,PAS_BRD,2011,M10,339983
CHE,TOTAL,PAS_BRD,2011,M10,3776038
CYP,TOTAL,PAS_BRD,2011,M10,773383
CZE,TOTAL,PAS_BRD,2011,M10,1106582
DEU,TOTAL,PAS_BRD,2011,M10,16951166
DNK,TOTAL,PAS_BRD,2011,M10,2363261
EST,TOTAL,PAS_BRD,2011,M10,179521
GRC,TOTAL,PAS_BRD,2011,M10,2732079
ESP,TOTAL,PAS_BRD,2011,M10,15099397
FIN,TOTAL,PAS_BRD,2011,M10,1475877
FRA,TOTAL,PAS_BRD,2011,M10,10982965
HRV,TOTAL,PAS_BRD,2011,M10,406926
HUN,TOTAL,PAS_BRD,2011,M10,841588
IRL,TOTAL,PAS_BRD,2011,M10,1948286
ISL,TOTAL,PAS_BRD,2011,M10,192999
ITA,TOTAL,PAS_BRD,2011,M10,10440874
LTU,TOTAL,PAS_BRD,2011,M10,249479
LUX,TOTAL,PAS_BRD,2011,M10,161359
LVA,TOTAL,PAS_BRD,2011,M10,451111
MNE,TOTAL,PAS_BRD,2011,M10,
MKD,TOTAL,PAS_BRD,2011,M10,
MLT,TOTAL,PAS_BRD,2011,M10,346552
NLD,TOTAL,PAS_BRD,2011,M10,5052255
NOR,TOTAL,PAS_BRD,2011,M10,3076254
POL,TOTAL,PAS_BRD,2011,M10,1781527
PRT,TOTAL,PAS_BRD,2011,M10,2504528
ROU,TOTAL,PAS_BRD,2011,M10,847356
RS,TOTAL,PAS_BRD,2011,M10,
SWE,TOTAL,PAS_BRD,2011,M10,2744771
SVN,TOTAL,PAS_BRD,2011,M10,112567
SVK,TOTAL,PAS_BRD,2011,M10,131585
TUR,TOTAL,PAS_BRD,2011,M10,
GBR,TOTAL,PAS_BRD,2011,M10,18010412
AUT,INTL,PAS_BRD,2011,M09,2391863
BEL,INTL,PAS_BRD,2011,M09,2519559
BGR,INTL,PAS_BRD,2011,M09,786259
CHE,INTL,PAS_BRD,2011,M09,3644137
CYP,INTL,PAS_BRD,2011,M09,840178
CZE,INTL,PAS_BRD,2011,M09,1328628
DEU,INTL,PAS_BRD,2011,M09,15152486
DNK,INTL,PAS_BRD,2011,M09,2205704
EST,INTL,PAS_BRD,2011,M09,182876
GRC,INTL,PAS_BRD,2011,M09,4130565
ESP,INTL,PAS_BRD,2011,M09,13321549
FIN,INTL,PAS_BRD,2011,M09,1189910
FRA,INTL,PAS_BRD,2011,M09,9206534
HRV,INTL,PAS_BRD,2011,M09,606394
HUN,INTL,PAS_BRD,2011,M09,891149
IRL,INTL,PAS_BRD,2011,M09,2135642
ISL,INTL,PAS_BRD,2011,M09,220260
ITA,INTL,PAS_BRD,2011,M09,8551207
LTU,INTL,PAS_BRD,2011,M09,258367
LUX,INTL,PAS_BRD,2011,M09,176505
LVA,INTL,PAS_BRD,2011,M09,482421
MNE,INTL,PAS_BRD,2011,M09,
MKD,INTL,PAS_BRD,2011,M09,
MLT,INTL,PAS_BRD,2011,M09,382528
NLD,INTL,PAS_BRD,2011,M09,5165748
NOR,INTL,PAS_BRD,2011,M09,1697098
POL,INTL,PAS_BRD,2011,M09,2094845
PRT,INTL,PAS_BRD,2011,M09,2567449
ROU,INTL,PAS_BRD,2011,M09,906476
RS,INTL,PAS_BRD,2011,M09,
SWE,INTL,PAS_BRD,2011,M09,2166905
SVN,INTL,PAS_BRD,2011,M09,147196
SVK,INTL,PAS_BRD,2011,M09,205881
TUR,INTL,PAS_BRD,2011,M09,
GBR,INTL,PAS_BRD,2011,M09,18080783
AUT,"NAT",PAS_BRD,2011,M09,68126
BEL,"NAT",PAS_BRD,2011,M09,8715
BGR,"NAT",PAS_BRD,2011,M09,24549
CHE,"NAT",PAS_BRD,2011,M09,54005
CYP,"NAT",PAS_BRD,2011,M09,440
CZE,"NAT",PAS_BRD,2011,M09,29216
DEU,"NAT",PAS_BRD,2011,M09,2314298
DNK,"NAT",PAS_BRD,2011,M09,216871
EST,"NAT",PAS_BRD,2011,M09,2187
GRC,"NAT",PAS_BRD,2011,M09,575917
ESP,"NAT",PAS_BRD,2011,M09,3470130
FIN,"NAT",PAS_BRD,2011,M09,248503
FRA,"NAT",PAS_BRD,2011,M09,2451715
HRV,"NAT",PAS_BRD,2011,M09,59871
HUN,"NAT",PAS_BRD,2011,M09,0
IRL,"NAT",PAS_BRD,2011,M09,6808
ISL,"NAT",PAS_BRD,2011,M09,0
ITA,"NAT",PAS_BRD,2011,M09,3090718
LTU,"NAT",PAS_BRD,2011,M09,5
LUX,"NAT",PAS_BRD,2011,M09,0
LVA,"NAT",PAS_BRD,2011,M09,0
MNE,"NAT",PAS_BRD,2011,M09,
MKD,"NAT",PAS_BRD,2011,M09,
MLT,"NAT",PAS_BRD,2011,M09,0
NLD,"NAT",PAS_BRD,2011,M09,1028
NOR,"NAT",PAS_BRD,2011,M09,1372497
POL,"NAT",PAS_BRD,2011,M09,121708
PRT,"NAT",PAS_BRD,2011,M09,264310
ROU,"NAT",PAS_BRD,2011,M09,72433
RS,"NAT",PAS_BRD,2011,M09,
SWE,"NAT",PAS_BRD,2011,M09,668842
SVN,"NAT",PAS_BRD,2011,M09,0
SVK,"NAT",PAS_BRD,2011,M09,2839
TUR,"NAT",PAS_BRD,2011,M09,
GBR,"NAT",PAS_BRD,2011,M09,1908772
AUT,TOTAL,PAS_BRD,2011,M09,2459989
BEL,TOTAL,PAS_BRD,2011,M09,2528274
BGR,TOTAL,PAS_BRD,2011,M09,810808
CHE,TOTAL,PAS_BRD,2011,M09,3698142
CYP,TOTAL,PAS_BRD,2011,M09,840618
CZE,TOTAL,PAS_BRD,2011,M09,1357844
DEU,TOTAL,PAS_BRD,2011,M09,17466784
DNK,TOTAL,PAS_BRD,2011,M09,2422575
EST,TOTAL,PAS_BRD,2011,M09,185063
GRC,TOTAL,PAS_BRD,2011,M09,4706482
ESP,TOTAL,PAS_BRD,2011,M09,16791679
FIN,TOTAL,PAS_BRD,2011,M09,1438413
FRA,TOTAL,PAS_BRD,2011,M09,11658249
HRV,TOTAL,PAS_BRD,2011,M09,666265
HUN,TOTAL,PAS_BRD,2011,M09,891149
IRL,TOTAL,PAS_BRD,2011,M09,2142450
ISL,TOTAL,PAS_BRD,2011,M09,220260
ITA,TOTAL,PAS_BRD,2011,M09,11641925
LTU,TOTAL,PAS_BRD,2011,M09,258372
LUX,TOTAL,PAS_BRD,2011,M09,176505
LVA,TOTAL,PAS_BRD,2011,M09,482421
MNE,TOTAL,PAS_BRD,2011,M09,
MKD,TOTAL,PAS_BRD,2011,M09,
MLT,TOTAL,PAS_BRD,2011,M09,382528
NLD,TOTAL,PAS_BRD,2011,M09,5166776
NOR,TOTAL,PAS_BRD,2011,M09,3069595
POL,TOTAL,PAS_BRD,2011,M09,2216553
PRT,TOTAL,PAS_BRD,2011,M09,2831759
ROU,TOTAL,PAS_BRD,2011,M09,978909
RS,TOTAL,PAS_BRD,2011,M09,
SWE,TOTAL,PAS_BRD,2011,M09,2835747
SVN,TOTAL,PAS_BRD,2011,M09,147196
SVK,TOTAL,PAS_BRD,2011,M09,208720
TUR,TOTAL,PAS_BRD,2011,M09,
GBR,TOTAL,PAS_BRD,2011,M09,19989555
AUT,INTL,PAS_BRD,2011,M08,2419007
BEL,INTL,PAS_BRD,2011,M08,2586530
BGR,INTL,PAS_BRD,2011,M08,1231187
CHE,INTL,PAS_BRD,2011,M08,3823581
CYP,INTL,PAS_BRD,2011,M08,1017560
CZE,INTL,PAS_BRD,2011,M08,1458808
DEU,INTL,PAS_BRD,2011,M08,15460020
DNK,INTL,PAS_BRD,2011,M08,2262021
EST,INTL,PAS_BRD,2011,M08,189418
GRC,INTL,PAS_BRD,2011,M08,5118693
ESP,INTL,PAS_BRD,2011,M08,15078120
FIN,INTL,PAS_BRD,2011,M08,1243210
FRA,INTL,PAS_BRD,2011,M08,10143349
HRV,INTL,PAS_BRD,2011,M08,788947
HUN,INTL,PAS_BRD,2011,M08,956938
IRL,INTL,PAS_BRD,2011,M08,2517301
ISL,INTL,PAS_BRD,2011,M08,385965
ITA,INTL,PAS_BRD,2011,M08,9799551
LTU,INTL,PAS_BRD,2011,M08,278916
LUX,INTL,PAS_BRD,2011,M08,193406
LVA,INTL,PAS_BRD,2011,M08,549307
MNE,INTL,PAS_BRD,2011,M08,
MKD,INTL,PAS_BRD,2011,M08,
MLT,INTL,PAS_BRD,2011,M08,427575
NLD,INTL,PAS_BRD,2011,M08,5579994
NOR,INTL,PAS_BRD,2011,M08,1795828
POL,INTL,PAS_BRD,2011,M08,2205249
PRT,INTL,PAS_BRD,2011,M08,2888000
ROU,INTL,PAS_BRD,2011,M08,966639
RS,INTL,PAS_BRD,2011,M08,
SWE,INTL,PAS_BRD,2011,M08,2190933
SVN,INTL,PAS_BRD,2011,M08,167795
SVK,INTL,PAS_BRD,2011,M08,286637
TUR,INTL,PAS_BRD,2011,M08,
GBR,INTL,PAS_BRD,2011,M08,19665516
AUT,"NAT",PAS_BRD,2011,M08,60343
BEL,"NAT",PAS_BRD,2011,M08,10098
BGR,"NAT",PAS_BRD,2011,M08,29706
CHE,"NAT",PAS_BRD,2011,M08,55504
CYP,"NAT",PAS_BRD,2011,M08,645
CZE,"NAT",PAS_BRD,2011,M08,34005
DEU,"NAT",PAS_BRD,2011,M08,1890195
DNK,"NAT",PAS_BRD,2011,M08,196108
EST,"NAT",PAS_BRD,2011,M08,3446
GRC,"NAT",PAS_BRD,2011,M08,678570
ESP,"NAT",PAS_BRD,2011,M08,3848582
FIN,"NAT",PAS_BRD,2011,M08,199971
FRA,"NAT",PAS_BRD,2011,M08,2455066
HRV,"NAT",PAS_BRD,2011,M08,62104
HUN,"NAT",PAS_BRD,2011,M08,0
IRL,"NAT",PAS_BRD,2011,M08,10674
ISL,"NAT",PAS_BRD,2011,M08,0
ITA,"NAT",PAS_BRD,2011,M08,3183680
LTU,"NAT",PAS_BRD,2011,M08,75
LUX,"NAT",PAS_BRD,2011,M08,0
LVA,"NAT",PAS_BRD,2011,M08,0
MNE,"NAT",PAS_BRD,2011,M08,
MKD,"NAT",PAS_BRD,2011,M08,
MLT,"NAT",PAS_BRD,2011,M08,0
NLD,"NAT",PAS_BRD,2011,M08,1642
NOR,"NAT",PAS_BRD,2011,M08,1234452
POL,"NAT",PAS_BRD,2011,M08,107474
PRT,"NAT",PAS_BRD,2011,M08,341888
ROU,"NAT",PAS_BRD,2011,M08,62364
RS,"NAT",PAS_BRD,2011,M08,
SWE,"NAT",PAS_BRD,2011,M08,529358
SVN,"NAT",PAS_BRD,2011,M08,0
SVK,"NAT",PAS_BRD,2011,M08,2756
TUR,"NAT",PAS_BRD,2011,M08,
GBR,"NAT",PAS_BRD,2011,M08,1982003
AUT,TOTAL,PAS_BRD,2011,M08,2479350
BEL,TOTAL,PAS_BRD,2011,M08,2596628
BGR,TOTAL,PAS_BRD,2011,M08,1260893
CHE,TOTAL,PAS_BRD,2011,M08,3879085
CYP,TOTAL,PAS_BRD,2011,M08,1018205
CZE,TOTAL,PAS_BRD,2011,M08,1492813
DEU,TOTAL,PAS_BRD,2011,M08,17350215
DNK,TOTAL,PAS_BRD,2011,M08,2458129
EST,TOTAL,PAS_BRD,2011,M08,192864
GRC,TOTAL,PAS_BRD,2011,M08,5797263
ESP,TOTAL,PAS_BRD,2011,M08,18926702
FIN,TOTAL,PAS_BRD,2011,M08,1443181
FRA,TOTAL,PAS_BRD,2011,M08,12598415
HRV,TOTAL,PAS_BRD,2011,M08,851051
HUN,TOTAL,PAS_BRD,2011,M08,956938
IRL,TOTAL,PAS_BRD,2011,M08,2527975
ISL,TOTAL,PAS_BRD,2011,M08,385965
ITA,TOTAL,PAS_BRD,2011,M08,12983231
LTU,TOTAL,PAS_BRD,2011,M08,278991
LUX,TOTAL,PAS_BRD,2011,M08,193406
LVA,TOTAL,PAS_BRD,2011,M08,549307
MNE,TOTAL,PAS_BRD,2011,M08,
MKD,TOTAL,PAS_BRD,2011,M08,
MLT,TOTAL,PAS_BRD,2011,M08,427575
NLD,TOTAL,PAS_BRD,2011,M08,5581636
NOR,TOTAL,PAS_BRD,2011,M08,3030280
POL,TOTAL,PAS_BRD,2011,M08,2312723
PRT,TOTAL,PAS_BRD,2011,M08,3229888
ROU,TOTAL,PAS_BRD,2011,M08,1029003
RS,TOTAL,PAS_BRD,2011,M08,
SWE,TOTAL,PAS_BRD,2011,M08,2720291
SVN,TOTAL,PAS_BRD,2011,M08,167795
SVK,TOTAL,PAS_BRD,2011,M08,289393
TUR,TOTAL,PAS_BRD,2011,M08,
GBR,TOTAL,PAS_BRD,2011,M08,21647519
AUT,INTL,PAS_BRD,2011,M07,2511442
BEL,INTL,PAS_BRD,2011,M07,2727900
BGR,INTL,PAS_BRD,2011,M07,1238153
CHE,INTL,PAS_BRD,2011,M07,4078704
CYP,INTL,PAS_BRD,2011,M07,972709
CZE,INTL,PAS_BRD,2011,M07,1472718
DEU,INTL,PAS_BRD,2011,M07,15812947
DNK,INTL,PAS_BRD,2011,M07,2551293
EST,INTL,PAS_BRD,2011,M07,185080
GRC,INTL,PAS_BRD,2011,M07,4986044
ESP,INTL,PAS_BRD,2011,M07,14907963
FIN,INTL,PAS_BRD,2011,M07,1357246
FRA,INTL,PAS_BRD,2011,M07,10592280
HRV,INTL,PAS_BRD,2011,M07,799966
HUN,INTL,PAS_BRD,2011,M07,947893
IRL,INTL,PAS_BRD,2011,M07,2581520
ISL,INTL,PAS_BRD,2011,M07,400561
ITA,INTL,PAS_BRD,2011,M07,9352585
LTU,INTL,PAS_BRD,2011,M07,277171
LUX,INTL,PAS_BRD,2011,M07,191072
LVA,INTL,PAS_BRD,2011,M07,569276
MNE,INTL,PAS_BRD,2011,M07,
MKD,INTL,PAS_BRD,2011,M07,
MLT,INTL,PAS_BRD,2011,M07,415780
NLD,INTL,PAS_BRD,2011,M07,5664068
NOR,INTL,PAS_BRD,2011,M07,2172100
POL,INTL,PAS_BRD,2011,M07,2223427
PRT,INTL,PAS_BRD,2011,M07,2799474
ROU,INTL,PAS_BRD,2011,M07,938511
RS,INTL,PAS_BRD,2011,M07,
SWE,INTL,PAS_BRD,2011,M07,2309458
SVN,INTL,PAS_BRD,2011,M07,172260
SVK,INTL,PAS_BRD,2011,M07,295981
TUR,INTL,PAS_BRD,2011,M07,
GBR,INTL,PAS_BRD,2011,M07,19690308
AUT,"NAT",PAS_BRD,2011,M07,64126
BEL,"NAT",PAS_BRD,2011,M07,9439
BGR,"NAT",PAS_BRD,2011,M07,27709
CHE,"NAT",PAS_BRD,2011,M07,62678
CYP,"NAT",PAS_BRD,2011,M07,581
CZE,"NAT",PAS_BRD,2011,M07,38342
DEU,"NAT",PAS_BRD,2011,M07,2077631
DNK,"NAT",PAS_BRD,2011,M07,175803
EST,"NAT",PAS_BRD,2011,M07,3526
GRC,"NAT",PAS_BRD,2011,M07,667483
ESP,"NAT",PAS_BRD,2011,M07,3828080
FIN,"NAT",PAS_BRD,2011,M07,164921
FRA,"NAT",PAS_BRD,2011,M07,2730297
HRV,"NAT",PAS_BRD,2011,M07,62888
HUN,"NAT",PAS_BRD,2011,M07,315
IRL,"NAT",PAS_BRD,2011,M07,14029
ISL,"NAT",PAS_BRD,2011,M07,0
ITA,"NAT",PAS_BRD,2011,M07,3296592
LTU,"NAT",PAS_BRD,2011,M07,117
LUX,"NAT",PAS_BRD,2011,M07,101
LVA,"NAT",PAS_BRD,2011,M07,1
MNE,"NAT",PAS_BRD,2011,M07,
MKD,"NAT",PAS_BRD,2011,M07,
MLT,"NAT",PAS_BRD,2011,M07,5
NLD,"NAT",PAS_BRD,2011,M07,104
NOR,"NAT",PAS_BRD,2011,M07,1053987
POL,"NAT",PAS_BRD,2011,M07,107921
PRT,"NAT",PAS_BRD,2011,M07,299573
ROU,"NAT",PAS_BRD,2011,M07,65725
RS,"NAT",PAS_BRD,2011,M07,
SWE,"NAT",PAS_BRD,2011,M07,412145
SVN,"NAT",PAS_BRD,2011,M07,0
SVK,"NAT",PAS_BRD,2011,M07,2655
TUR,"NAT",PAS_BRD,2011,M07,
GBR,"NAT",PAS_BRD,2011,M07,1968852
AUT,TOTAL,PAS_BRD,2011,M07,2575568
BEL,TOTAL,PAS_BRD,2011,M07,2737339
BGR,TOTAL,PAS_BRD,2011,M07,1265862
CHE,TOTAL,PAS_BRD,2011,M07,4141382
CYP,TOTAL,PAS_BRD,2011,M07,973290
CZE,TOTAL,PAS_BRD,2011,M07,1511060
DEU,TOTAL,PAS_BRD,2011,M07,17890578
DNK,TOTAL,PAS_BRD,2011,M07,2727096
EST,TOTAL,PAS_BRD,2011,M07,188606
GRC,TOTAL,PAS_BRD,2011,M07,5653527
ESP,TOTAL,PAS_BRD,2011,M07,18736043
FIN,TOTAL,PAS_BRD,2011,M07,1522167
FRA,TOTAL,PAS_BRD,2011,M07,13322577
HRV,TOTAL,PAS_BRD,2011,M07,862854
HUN,TOTAL,PAS_BRD,2011,M07,948208
IRL,TOTAL,PAS_BRD,2011,M07,2595549
ISL,TOTAL,PAS_BRD,2011,M07,400561
ITA,TOTAL,PAS_BRD,2011,M07,12649177
LTU,TOTAL,PAS_BRD,2011,M07,277288
LUX,TOTAL,PAS_BRD,2011,M07,191173
LVA,TOTAL,PAS_BRD,2011,M07,569277
MNE,TOTAL,PAS_BRD,2011,M07,
MKD,TOTAL,PAS_BRD,2011,M07,
MLT,TOTAL,PAS_BRD,2011,M07,415785
NLD,TOTAL,PAS_BRD,2011,M07,5664172
NOR,TOTAL,PAS_BRD,2011,M07,3226087
POL,TOTAL,PAS_BRD,2011,M07,2331348
PRT,TOTAL,PAS_BRD,2011,M07,3099047
ROU,TOTAL,PAS_BRD,2011,M07,1004236
RS,TOTAL,PAS_BRD,2011,M07,
SWE,TOTAL,PAS_BRD,2011,M07,2721603
SVN,TOTAL,PAS_BRD,2011,M07,172260
SVK,TOTAL,PAS_BRD,2011,M07,298636
TUR,TOTAL,PAS_BRD,2011,M07,
GBR,TOTAL,PAS_BRD,2011,M07,21659160
AUT,INTL,PAS_BRD,2011,M06,2234714
BEL,INTL,PAS_BRD,2011,M06,2321745
BGR,INTL,PAS_BRD,2011,M06,850225
CHE,INTL,PAS_BRD,2011,M06,3551430
